id;merchant_reference;amount;created_at
bcc8a43a34a1;padberg_group;62.96;2023-09-11
8641ce5f1d4f;padberg_group;314.88;2023-09-11
8a840825e19d;padberg_group;331.03;2023-09-11
fa5a1e72b438;padberg_group;434.68;2023-09-11
8b4f2cc2d5fc;padberg_group;197.24;2023-09-11
4e50001b03b7;padberg_group;410.43;2023-09-11
fd10ffdd9710;padberg_group;464.43;2023-09-11
9abd7b71a3fc;padberg_group;207.91;2023-09-11
1810ce70ef34;padberg_group;51.49;2023-09-11
208eebe63f2f;padberg_group;157.2;2023-09-11
5ecb7b3edb28;padberg_group;219.76;2023-09-11
a26b1ad65039;padberg_group;354.56;2023-09-11
de59ab8e3104;padberg_group;464.46;2023-09-11
978a1cecb10a;padberg_group;227.79;2023-09-11
69a01a57f061;padberg_group;293.55;2023-09-11
53ac286612c9;padberg_group;338.91;2023-09-11
eec2dfa74cef;padberg_group;432.59;2023-09-11
9e3d6c1f905d;padberg_group;37.35;2023-09-11
246494c26458;padberg_group;389.45;2023-09-11
39ade6ca55e6;padberg_group;291.7;2023-09-11
ad2ccc2216d7;padberg_group;218.62;2023-09-11
bb8083d0fb8e;padberg_group;176.22;2023-09-11
ab74a7b537d0;padberg_group;146.03;2023-09-11
19549cd06a05;padberg_group;158.94;2023-09-11
f491369a3800;padberg_group;288.81;2023-09-11
69268888357b;padberg_group;162.38;2023-09-11
7600457369b7;padberg_group;272.21;2023-09-11
e44bfd35132c;padberg_group;299.55;2023-09-11
024c3abc7a1f;padberg_group;287.54;2023-09-12
eec31e3980c3;padberg_group;425.72;2023-09-12
51f472ac3eb3;padberg_group;365.18;2023-09-12
62af3c7f5812;padberg_group;415.0;2023-09-12
2ccb56366372;padberg_group;261.47;2023-09-12
3cdab4bb5b64;padberg_group;87.01;2023-09-12
ee7c55b201bf;padberg_group;225.93;2023-09-12
8877921c6830;padberg_group;35.35;2023-09-12
d5ba8d6b3bbb;padberg_group;135.85;2023-09-12
83e646347600;padberg_group;313.86;2023-09-12
24fa22b2f72e;padberg_group;471.11;2023-09-12
822b8d18119e;padberg_group;176.08;2023-09-12
40c64d2e0081;padberg_group;346.8;2023-09-12
a0977fb73ca0;padberg_group;441.14;2023-09-12
c2238685b04e;padberg_group;38.8;2023-09-12
ef64b40219a3;padberg_group;287.77;2023-09-12
ce7fdf55a03a;padberg_group;202.45;2023-09-12
9b2492e5042d;padberg_group;348.96;2023-09-12
beee383fc3b4;padberg_group;110.59;2023-09-12
ae5afe2c451c;padberg_group;281.95;2023-09-12
5cf9539f222e;padberg_group;476.61;2023-09-12
078c467941e0;padberg_group;432.15;2023-09-12
c0856cc84a8f;padberg_group;406.27;2023-09-12
086053ae0121;padberg_group;227.98;2023-09-12
844f3fbfbdf0;padberg_group;488.18;2023-09-12
b0f8b5ab70e9;padberg_group;203.0;2023-09-12
ff2574bc0655;padberg_group;415.5;2023-09-12
e297ddf07628;padberg_group;384.44;2023-09-12
e8245af07abc;padberg_group;142.16;2023-09-12
701a8de0b67e;padberg_group;437.13;2023-09-12
93bb909f8edf;padberg_group;31.96;2023-09-12
5e82c4238fbf;padberg_group;387.55;2023-09-12
8e0b7b92e378;padberg_group;320.43;2023-09-12
206ece8d9c1c;padberg_group;186.09;2023-09-12
f22b8bbc4a03;padberg_group;272.46;2023-09-12
590bc1019049;padberg_group;158.94;2023-09-13
f7610fdd24a8;padberg_group;249.18;2023-09-13
384db7f108c7;padberg_group;366.71;2023-09-13
d00395f60bf1;padberg_group;334.13;2023-09-13
363ccd1f7272;padberg_group;324.75;2023-09-13
c6aea2871e7d;padberg_group;296.54;2023-09-13
6ee6df4900af;padberg_group;86.3;2023-09-13
b098830e6239;padberg_group;468.46;2023-09-13
04b0c8c183c1;padberg_group;235.49;2023-09-13
d47052e3715c;padberg_group;478.19;2023-09-13
6dbd64160196;padberg_group;198.54;2023-09-13
40c8d587696e;padberg_group;36.37;2023-09-13
a60b353ebda0;padberg_group;137.9;2023-09-13
36b8320ce3d1;padberg_group;305.87;2023-09-13
115a80e8c077;padberg_group;429.25;2023-09-13
b62088513336;padberg_group;367.3;2023-09-13
9da2c9730841;padberg_group;361.08;2023-09-13
bf01e1ae393d;padberg_group;343.27;2023-09-13
4921463f5138;padberg_group;277.33;2023-09-13
c9e44eba13c5;padberg_group;280.79;2023-09-13
554ee6fe9464;padberg_group;43.63;2023-09-13
b342ecb5bb78;padberg_group;125.24;2023-09-13
4c9b895ac457;padberg_group;393.11;2023-09-13
f6ba07968227;padberg_group;206.35;2023-09-13
5961b0e49c1e;padberg_group;259.33;2023-09-13
39dd74fe3254;padberg_group;200.45;2023-09-13
6d4cd276a0f1;padberg_group;170.63;2023-09-13
b9ee9ca4fd19;padberg_group;332.43;2023-09-13
6283b2464617;padberg_group;173.45;2023-09-13
97da3d1fd2c7;padberg_group;192.37;2023-09-13
5562d8cee4e1;padberg_group;454.92;2023-09-13
a6f5950b595e;padberg_group;274.3;2023-09-13
acceeeedc44e;padberg_group;499.48;2023-09-13
9d7f1f0997b2;padberg_group;425.38;2023-09-13
75b589ce8306;padberg_group;325.73;2023-09-13
794d8a28c703;padberg_group;52.29;2023-09-13
4e943f0cbe7c;padberg_group;395.74;2023-09-13
f948aeeb2cee;padberg_group;224.68;2023-09-13
fac396b8abb0;padberg_group;192.86;2023-09-13
c6991a0be995;padberg_group;261.2;2023-09-13
606d5a5e438a;padberg_group;81.1;2023-09-14
662b90d78a6c;padberg_group;293.14;2023-09-14
31584ba0e7c8;padberg_group;463.67;2023-09-14
5460ba21a4ba;padberg_group;376.81;2023-09-14
3e7cc0f6437a;padberg_group;214.48;2023-09-14
979e79938b10;padberg_group;484.15;2023-09-14
2686ec291e4f;padberg_group;486.63;2023-09-14
51a6afcd0c47;padberg_group;278.98;2023-09-14
6af51e771738;padberg_group;294.74;2023-09-14
b6617acdb851;padberg_group;403.02;2023-09-14
01a4071b95fc;padberg_group;447.32;2023-09-14
1806ea77d7bf;padberg_group;409.94;2023-09-14
1a523a923fe6;padberg_group;252.97;2023-09-14
e7e4239df6b6;padberg_group;386.99;2023-09-14
578c6eff27f9;padberg_group;297.8;2023-09-14
ef584742ed8c;padberg_group;223.14;2023-09-14
573be9d02ab2;padberg_group;142.73;2023-09-14
9215bf58aeed;padberg_group;127.27;2023-09-14
fd9bb2fc9f55;padberg_group;391.94;2023-09-14
3ed3922704ca;padberg_group;321.02;2023-09-14
a827dcee061a;padberg_group;309.26;2023-09-14
30256b16c168;padberg_group;359.41;2023-09-14
0984723131de;padberg_group;387.39;2023-09-14
daf2aa778587;padberg_group;65.25;2023-09-14
d8863eacd27e;padberg_group;395.16;2023-09-14
d97987edbd2e;padberg_group;197.78;2023-09-14
543ffd633fbf;padberg_group;233.75;2023-09-14
844d1983c1fd;padberg_group;53.01;2023-09-15
810dead58241;padberg_group;392.32;2023-09-15
7e41defc77a3;padberg_group;368.73;2023-09-15
945ad6beaebf;padberg_group;402.72;2023-09-15
72985732093f;padberg_group;412.1;2023-09-15
a3b37a9a8527;padberg_group;355.67;2023-09-15
6a1bc62cc9d5;padberg_group;416.36;2023-09-15
c390ae073459;padberg_group;262.35;2023-09-15
6b7936c01b40;padberg_group;482.09;2023-09-15
4e86e737acb4;padberg_group;372.03;2023-09-15
39c52ebac2d2;padberg_group;241.96;2023-09-15
8dca809dcbec;padberg_group;473.46;2023-09-15
0411531c3d60;padberg_group;34.43;2023-09-15
0e32906107cd;padberg_group;145.6;2023-09-15
7bf5fa5eb926;padberg_group;300.78;2023-09-15
8cda154e6a75;padberg_group;299.65;2023-09-15
5be5e8f139c9;padberg_group;178.18;2023-09-15
fd7f862ab4e5;padberg_group;460.54;2023-09-15
754d324b9fdd;padberg_group;167.58;2023-09-15
f118543997d5;padberg_group;164.4;2023-09-15
dda58f5b0507;padberg_group;333.88;2023-09-15
03d1f15107b7;padberg_group;344.76;2023-09-15
ef9afa05d3f5;padberg_group;96.94;2023-09-15
013180a6e211;padberg_group;396.93;2023-09-15
46ca4da5a909;padberg_group;426.18;2023-09-16
192ec94f3fd8;padberg_group;98.85;2023-09-16
13dcecea83b3;padberg_group;316.72;2023-09-16
d7180a9476e1;padberg_group;199.55;2023-09-16
67f28c3cb1cd;padberg_group;423.45;2023-09-16
b064e751526d;padberg_group;131.61;2023-09-16
391b78c9d5aa;padberg_group;452.92;2023-09-16
3ac9865f4965;padberg_group;494.55;2023-09-16
e6a67716275c;padberg_group;113.25;2023-09-16
efd055623c4e;padberg_group;102.09;2023-09-16
dd6d7ebcd6f1;padberg_group;76.41;2023-09-16
3edb0cb51300;padberg_group;290.94;2023-09-16
812369e45d38;padberg_group;151.69;2023-09-16
48b9c1f372a6;padberg_group;52.88;2023-09-16
c0e14691d726;padberg_group;211.14;2023-09-16
a4690bad867c;padberg_group;393.55;2023-09-16
178cba3a33ce;padberg_group;388.87;2023-09-16
c0ef08fa92ff;padberg_group;255.27;2023-09-16
cefee2f5b9ce;padberg_group;390.73;2023-09-16
b7264ea9fdc8;padberg_group;248.48;2023-09-16
00e69baea652;padberg_group;61.53;2023-09-16
261e5628166b;padberg_group;332.93;2023-09-16
9994f958b1d1;padberg_group;171.19;2023-09-16
30eaf94b6fc8;padberg_group;308.69;2023-09-16
845b22b26bca;padberg_group;126.88;2023-09-16
79b89bf187c6;padberg_group;374.27;2023-09-16
fed778ae4e71;padberg_group;60.47;2023-09-16
784bbed31e48;padberg_group;279.71;2023-09-16
41a151cd64cf;padberg_group;372.15;2023-09-16
38b71737db99;padberg_group;202.03;2023-09-16
c9e826d7857f;padberg_group;453.89;2023-09-16
ef608b2ba04c;padberg_group;45.01;2023-09-16
4471e7b1c559;padberg_group;179.38;2023-09-16
17246f338d6c;padberg_group;207.86;2023-09-16
c72df4d67371;padberg_group;239.41;2023-09-16
e10efda71960;padberg_group;116.16;2023-09-16
d293952d847d;padberg_group;415.92;2023-09-16
6cf11a8cc164;padberg_group;123.46;2023-09-17
1c11c18769a8;padberg_group;478.38;2023-09-17
c2fa74282374;padberg_group;320.25;2023-09-17
ebba8dd79f19;padberg_group;299.18;2023-09-17
15748e9aa357;padberg_group;74.53;2023-09-17
e48f48ece602;padberg_group;189.32;2023-09-17
d6509dd1372d;padberg_group;52.27;2023-09-17
f6568b696734;padberg_group;282.43;2023-09-17
a638e03e5033;padberg_group;264.35;2023-09-17
9fba6039f755;padberg_group;482.89;2023-09-17
b05abf683390;padberg_group;180.03;2023-09-17
e95f21f27bb4;padberg_group;140.6;2023-09-17
4aa1a155ae42;padberg_group;457.92;2023-09-17
4a559247313f;padberg_group;388.91;2023-09-17
4a14d41fa332;padberg_group;403.0;2023-09-17
f6374936dd13;padberg_group;477.02;2023-09-17
dd90379b2e5a;padberg_group;112.71;2023-09-17
17ec148fc796;padberg_group;471.99;2023-09-17
7e8cfc0292d4;padberg_group;408.84;2023-09-17
7f1130d28b2e;padberg_group;459.48;2023-09-17
2af2fd428ed4;padberg_group;118.56;2023-09-17
31e1cc91472d;padberg_group;481.4;2023-09-17
ebd2622b474e;padberg_group;283.26;2023-09-17
ec4e04b8fe04;padberg_group;115.61;2023-09-17
704ebbda2ef6;padberg_group;111.47;2023-09-17
164ae75d9220;padberg_group;494.03;2023-09-17
d2d04fae3caa;padberg_group;483.75;2023-09-17
cb78ac74014b;padberg_group;231.0;2023-09-17
0bb5f9e4a861;padberg_group;368.35;2023-09-17
c6e72b6148e4;padberg_group;82.62;2023-09-17
0b2743de779c;padberg_group;211.02;2023-09-17
228cef379eca;padberg_group;440.16;2023-09-17
b8a89dd83ab1;padberg_group;255.46;2023-09-17
b84db71c5d6e;padberg_group;90.61;2023-09-17
aefd8cc09198;padberg_group;63.86;2023-09-17
c156c3a90f90;padberg_group;175.17;2023-09-17
7375e058e977;padberg_group;374.38;2023-09-17
b90e4814020f;padberg_group;159.6;2023-09-17
815eac0f0dd9;padberg_group;490.66;2023-09-17
5b59d9b257c5;padberg_group;70.02;2023-09-17
84ef4b4c3ea9;padberg_group;196.93;2023-09-17
e8b7be6cc04f;padberg_group;212.34;2023-09-17
9d98e29761be;padberg_group;427.3;2023-09-17
a28f9e218885;padberg_group;178.87;2023-09-17
89763a94960b;padberg_group;126.81;2023-09-17
138194add78a;padberg_group;365.56;2023-09-17
13bd9b15474c;padberg_group;423.82;2023-09-17
67dad9fe41e6;padberg_group;250.36;2023-09-18
4a88c1ecea99;padberg_group;172.14;2023-09-18
7fc55c1eebd6;padberg_group;179.03;2023-09-18
eb06867954e7;padberg_group;67.44;2023-09-18
b5052545ae0d;padberg_group;254.62;2023-09-18
db0790e4682b;padberg_group;186.64;2023-09-18
8e4b4ca1b005;padberg_group;255.28;2023-09-18
6ed235b03861;padberg_group;211.6;2023-09-18
fcf151d71db2;padberg_group;481.18;2023-09-18
6cd5f59e2544;padberg_group;489.96;2023-09-18
70c1fb60f878;padberg_group;341.18;2023-09-18
29a1a32085bf;padberg_group;113.15;2023-09-18
053c119a8b99;padberg_group;291.56;2023-09-18
77c9f0e7488f;padberg_group;82.02;2023-09-18
ff98ad70001b;padberg_group;144.67;2023-09-18
302bf6fc058b;padberg_group;368.76;2023-09-18
361b4c3654d5;padberg_group;138.38;2023-09-18
22b04fd93f8c;padberg_group;49.11;2023-09-18
0579e6f829b8;padberg_group;343.87;2023-09-18
e4f4259e39b4;padberg_group;79.12;2023-09-18
c826bb99663a;padberg_group;116.11;2023-09-18
730a6bce8cd7;padberg_group;395.68;2023-09-18
71bc97f11acc;padberg_group;495.98;2023-09-18
3a6b2bccc59b;padberg_group;126.5;2023-09-18
918e3adde5d4;padberg_group;257.23;2023-09-18
9c550a4bbdbc;padberg_group;400.64;2023-09-18
d0213b4c34f9;padberg_group;198.91;2023-09-19
a24c34df60bc;padberg_group;279.69;2023-09-19
46ef8a96926a;padberg_group;353.53;2023-09-19
cf3e13593ec0;padberg_group;281.52;2023-09-19
d1bec97c9ed5;padberg_group;304.27;2023-09-19
b0494189d567;padberg_group;160.66;2023-09-19
39773457fe3a;padberg_group;419.71;2023-09-19
1fff0ff198a3;padberg_group;421.78;2023-09-19
f8b486d1fba6;padberg_group;452.54;2023-09-19
f7aa19d712ca;padberg_group;335.26;2023-09-19
4e5daafc934d;padberg_group;91.99;2023-09-19
1bc4281dc14c;padberg_group;426.46;2023-09-19
be288757af19;padberg_group;428.61;2023-09-19
352c9050b4e2;padberg_group;456.89;2023-09-19
79623246f34a;padberg_group;472.01;2023-09-19
a099d30c2e89;padberg_group;476.1;2023-09-19
7dd0a6b0e06a;padberg_group;306.61;2023-09-19
e159e0112263;padberg_group;413.45;2023-09-19
12eefe340340;padberg_group;200.09;2023-09-19
43adc770d0d6;padberg_group;424.64;2023-09-19
8def875c255b;padberg_group;193.32;2023-09-19
fedf7dcfabfd;padberg_group;179.29;2023-09-19
02294f8c5f4f;padberg_group;50.11;2023-09-19
70c638ffab6d;padberg_group;63.36;2023-09-19
17023e195913;padberg_group;383.76;2023-09-19
8aebceffa1e7;padberg_group;373.98;2023-09-19
72b1f0b410fc;padberg_group;217.13;2023-09-19
9755eaee6e67;padberg_group;178.82;2023-09-19
96651c7f96e7;padberg_group;369.74;2023-09-19
5ef74cf4433c;padberg_group;177.27;2023-09-20
b340c2b39825;padberg_group;403.04;2023-09-20
85c6d5e54b75;padberg_group;437.34;2023-09-20
34ceba7db0d1;padberg_group;173.77;2023-09-20
4278f27df351;padberg_group;142.93;2023-09-20
7812a128a502;padberg_group;289.87;2023-09-20
2dd911b8c528;padberg_group;417.34;2023-09-20
88f0a2aa801f;padberg_group;143.97;2023-09-20
c46ce99e7195;padberg_group;288.76;2023-09-20
877f03be2226;padberg_group;31.44;2023-09-20
24e4ca15d57c;padberg_group;381.03;2023-09-20
f5b27f386d71;padberg_group;181.88;2023-09-20
6f3494f548d6;padberg_group;231.08;2023-09-20
66591b04abda;padberg_group;373.4;2023-09-20
e313dad1a4ae;padberg_group;110.34;2023-09-20
532792347f4e;padberg_group;107.18;2023-09-20
91e85f876327;padberg_group;105.56;2023-09-20
76a933ab3623;padberg_group;90.52;2023-09-20
8f1e442b2d98;padberg_group;288.78;2023-09-20
4cc455857bcc;padberg_group;308.79;2023-09-20
b75a7bd02149;padberg_group;69.06;2023-09-20
df600954b2ea;padberg_group;444.28;2023-09-20
854955c8116d;padberg_group;213.99;2023-09-20
68c7645632ef;padberg_group;82.93;2023-09-20
c52cbb04994c;padberg_group;482.03;2023-09-21
f17c1b5e6d6e;padberg_group;499.71;2023-09-21
b226bd82dadb;padberg_group;348.03;2023-09-21
0ad39eba9046;padberg_group;185.79;2023-09-21
486173db89e8;padberg_group;381.36;2023-09-21
95574d665279;padberg_group;134.68;2023-09-21
aad089acb642;padberg_group;85.76;2023-09-21
77b6e83a9aee;padberg_group;40.48;2023-09-21
80f8f6f33e11;padberg_group;458.96;2023-09-21
e676b88d0ecc;padberg_group;216.76;2023-09-21
80d77ea205f0;padberg_group;162.79;2023-09-21
7a4da7b1804e;padberg_group;44.09;2023-09-21
97a5a2c7ba31;padberg_group;122.3;2023-09-21
06ab5c431659;padberg_group;442.13;2023-09-21
702ac9aa2636;padberg_group;402.0;2023-09-21
b2e8093a6ec9;padberg_group;265.94;2023-09-21
f9f61c0d0eab;padberg_group;35.1;2023-09-21
a0d6628106f6;padberg_group;400.67;2023-09-21
5c6a287f37da;padberg_group;158.21;2023-09-21
868cbff34db6;padberg_group;242.08;2023-09-21
ff780a7714a0;padberg_group;136.4;2023-09-21
7c35915c3f4d;padberg_group;461.14;2023-09-21
7b4a18efaf48;padberg_group;247.56;2023-09-21
2065a24ca8cf;padberg_group;424.04;2023-09-21
2faf1762dce1;padberg_group;139.55;2023-09-21
3de34d87e993;padberg_group;234.75;2023-09-21
6b887278ae66;padberg_group;317.13;2023-09-21
0e20530136dd;padberg_group;423.31;2023-09-21
7a494493a18a;padberg_group;387.84;2023-09-22
a944f89dd96f;padberg_group;177.77;2023-09-22
68713e8f04a4;padberg_group;482.66;2023-09-22
e9ec5128ef46;padberg_group;89.35;2023-09-22
0416c3df3462;padberg_group;347.83;2023-09-22
4c8f88a0dd15;padberg_group;278.58;2023-09-22
66deee6b7579;padberg_group;344.25;2023-09-22
0393de2e9097;padberg_group;389.64;2023-09-22
b77b9b4bcf50;padberg_group;222.81;2023-09-22
0f4c59475ae6;padberg_group;58.53;2023-09-22
bd18790e5d5f;padberg_group;119.61;2023-09-22
bbe0e52a0df3;padberg_group;61.77;2023-09-22
33cbfabe4fa0;padberg_group;258.83;2023-09-22
3c31528fcfdb;padberg_group;429.19;2023-09-22
6b2bb4813ba5;padberg_group;206.91;2023-09-22
d227f115b20e;padberg_group;154.06;2023-09-22
b4f188872d37;padberg_group;390.46;2023-09-22
50aa5ef94fab;padberg_group;365.38;2023-09-22
2042f9a068d7;padberg_group;330.05;2023-09-22
de481e7cb949;padberg_group;387.84;2023-09-22
4c8c5c0d8575;padberg_group;306.05;2023-09-22
9fd810b146f4;padberg_group;102.47;2023-09-22
f607b15c2bf7;padberg_group;403.84;2023-09-22
9d0099f14bb2;padberg_group;270.15;2023-09-23
e42dd10da35f;padberg_group;474.53;2023-09-23
77820bdc4370;padberg_group;75.78;2023-09-23
e83b88ea5f08;padberg_group;147.18;2023-09-23
6cf21f085031;padberg_group;49.76;2023-09-23
29a5b881cbed;padberg_group;155.69;2023-09-23
39b2553013e3;padberg_group;424.5;2023-09-23
a3230c9390b4;padberg_group;466.61;2023-09-23
ec0c107afb15;padberg_group;364.31;2023-09-23
b20f178eacd8;padberg_group;45.76;2023-09-23
bcd6711b6d5d;padberg_group;468.35;2023-09-23
bba64c9d4652;padberg_group;111.05;2023-09-23
ae15b2644db4;padberg_group;181.34;2023-09-23
2a21bcc17285;padberg_group;51.6;2023-09-24
7bbce4555623;padberg_group;139.29;2023-09-24
d38516b8c10d;padberg_group;423.37;2023-09-24
1d4c5513accd;padberg_group;287.1;2023-09-24
c44ecd6753af;padberg_group;399.7;2023-09-24
902587324c61;padberg_group;383.52;2023-09-24
064037250322;padberg_group;209.14;2023-09-24
f1c576ede20b;padberg_group;463.25;2023-09-24
f5d83ef37fbc;padberg_group;141.56;2023-09-24
9a9cebee9c46;padberg_group;370.95;2023-09-24
12e4151e355e;padberg_group;251.06;2023-09-24
a8f3f278fd49;padberg_group;422.72;2023-09-24
9d16de342f5d;padberg_group;229.52;2023-09-24
01792f73e558;padberg_group;363.42;2023-09-24
c2dabb434c90;padberg_group;261.5;2023-09-24
5e28fc3d63c4;padberg_group;88.08;2023-09-24
0a5bd8ba4428;padberg_group;97.83;2023-09-24
01e75a0c202a;padberg_group;74.16;2023-09-24
c4755147a99c;padberg_group;51.97;2023-09-24
df7fa7cebcb4;padberg_group;154.61;2023-09-24
7647705e3e0f;padberg_group;467.34;2023-09-24
7f7e5ccf9d9d;padberg_group;160.35;2023-09-24
839767ba009f;padberg_group;386.58;2023-09-24
5598067b61f8;padberg_group;177.14;2023-09-24
c98c9e9cd176;padberg_group;101.82;2023-09-24
88234bdee1bb;padberg_group;93.58;2023-09-24
51b5637c7c53;padberg_group;179.1;2023-09-24
668553058598;padberg_group;218.63;2023-09-24
51dd68e2bb8e;padberg_group;141.36;2023-09-25
8c565bb635a6;padberg_group;167.58;2023-09-25
a9531b02058d;padberg_group;411.87;2023-09-25
1bc9531098d3;padberg_group;170.16;2023-09-25
a97bf92a4b36;padberg_group;51.58;2023-09-25
bf09e2d89a2e;padberg_group;458.44;2023-09-25
0b03f240d849;padberg_group;81.94;2023-09-25
d88efc5ffdae;padberg_group;34.83;2023-09-25
c9b1d5b947d2;padberg_group;187.76;2023-09-25
54f3ec42254d;padberg_group;98.32;2023-09-25
3ba01dafa62f;padberg_group;56.47;2023-09-25
ff22cc1f67da;padberg_group;357.75;2023-09-25
613312d4834c;padberg_group;432.76;2023-09-25
8a8c1599beb5;padberg_group;41.25;2023-09-25
5ec721bebb9b;padberg_group;370.98;2023-09-25
2da4d36ce475;padberg_group;193.1;2023-09-25
693ced2aaa27;padberg_group;314.25;2023-09-25
b1cbf77d8b67;padberg_group;211.85;2023-09-25
4fba2759f65a;padberg_group;402.81;2023-09-25
44f7d8060e7e;padberg_group;239.43;2023-09-25
1686c61aacea;padberg_group;487.92;2023-09-25
714cc416175f;padberg_group;57.78;2023-09-25
89b25081ce1a;padberg_group;283.47;2023-09-25
cd978ec34f7f;padberg_group;196.29;2023-09-25
e6a7666c0385;padberg_group;405.42;2023-09-25
966171cf9853;padberg_group;262.02;2023-09-25
ae833ce3aa9a;padberg_group;188.52;2023-09-25
93b5d3ff4aa1;padberg_group;345.49;2023-09-25
00b134584b33;padberg_group;294.59;2023-09-25
abcba8b49669;padberg_group;353.97;2023-09-25
fbc211b955c6;padberg_group;68.12;2023-09-25
14910da9b7f8;padberg_group;65.04;2023-09-25
9f344dae797b;padberg_group;232.87;2023-09-25
1311a5afc6d7;padberg_group;254.74;2023-09-25
060ae5468c44;padberg_group;122.53;2023-09-25
d18d1c3ca8df;padberg_group;271.95;2023-09-25
fbf22a6f5884;padberg_group;386.11;2023-09-25
e13cbbbf0dea;padberg_group;171.7;2023-09-25
22937a9f9f89;padberg_group;458.43;2023-09-25
8f5fe72ad643;padberg_group;445.29;2023-09-25
85a70e678492;padberg_group;75.28;2023-09-25
91263e0ac6d8;padberg_group;401.57;2023-09-25
a9261ed51661;padberg_group;69.1;2023-09-25
b9bc683a234b;padberg_group;62.97;2023-09-25
8a43a117c622;padberg_group;389.04;2023-09-25
632050f3aadf;padberg_group;208.03;2023-09-25
38fc7bb9dca9;padberg_group;67.7;2023-09-25
6f99c57491c1;padberg_group;120.1;2023-09-25
4863370e3e81;padberg_group;379.69;2023-09-26
ff87f0d33777;padberg_group;246.44;2023-09-26
1a30d479a723;padberg_group;276.9;2023-09-26
0eb61baa1050;padberg_group;465.58;2023-09-26
8a4428e8d65c;padberg_group;486.49;2023-09-26
abfe9d131ee9;padberg_group;442.69;2023-09-26
d05909373869;padberg_group;144.05;2023-09-26
446e48c82a6c;padberg_group;306.61;2023-09-26
bb41677a4337;padberg_group;348.83;2023-09-26
283549571e95;padberg_group;181.27;2023-09-26
70709e181fea;padberg_group;366.75;2023-09-26
93ec2c300177;padberg_group;46.24;2023-09-26
cfad4dcb8a7b;padberg_group;39.08;2023-09-26
10a6822512de;padberg_group;347.32;2023-09-26
e95a47dbac64;padberg_group;92.46;2023-09-26
ac37e0ee4646;padberg_group;410.6;2023-09-26
b17030c95ee0;padberg_group;363.15;2023-09-26
5c74e54ad952;padberg_group;229.44;2023-09-26
fbe0135424cf;padberg_group;338.78;2023-09-26
04d3061f47c0;padberg_group;132.88;2023-09-27
10aac4ae1c28;padberg_group;421.72;2023-09-27
357ef94a5754;padberg_group;77.64;2023-09-27
dfbfb5e40b70;padberg_group;100.61;2023-09-27
6359a8ba0a04;padberg_group;147.61;2023-09-27
c8f38e3abf2d;padberg_group;216.49;2023-09-27
9244fcda922a;padberg_group;108.75;2023-09-27
1b87557c8734;padberg_group;475.24;2023-09-27
dc95e3dcdae5;padberg_group;102.54;2023-09-27
6ec265452aa2;padberg_group;262.97;2023-09-27
e720e2cbedea;padberg_group;349.36;2023-09-27
368fb94b66d7;padberg_group;314.12;2023-09-27
e6f8807eb4f7;padberg_group;390.69;2023-09-27
2e22ef19d84b;padberg_group;327.43;2023-09-27
6b7e891e0a75;padberg_group;165.05;2023-09-27
965bbd0c81f5;padberg_group;124.57;2023-09-27
860584af065a;padberg_group;139.59;2023-09-27
9d293d6275ac;padberg_group;138.54;2023-09-27
a897f6c0173b;padberg_group;367.34;2023-09-27
5325404b0d40;padberg_group;418.53;2023-09-27
204031616cbc;padberg_group;241.13;2023-09-27
b83c49ce8ed2;padberg_group;84.91;2023-09-27
3afc5e60da30;padberg_group;429.15;2023-09-27
71664edea6a4;padberg_group;102.64;2023-09-27
08c39926a68a;padberg_group;388.0;2023-09-27
16c1e22dd3e3;padberg_group;81.36;2023-09-27
6474425f13f4;padberg_group;219.91;2023-09-27
506884bbac33;padberg_group;416.25;2023-09-27
33df060cd104;padberg_group;476.92;2023-09-27
e87c7d908123;padberg_group;243.65;2023-09-28
3226132107d5;padberg_group;387.93;2023-09-28
baefd62997dd;padberg_group;348.39;2023-09-28
6552529354a2;padberg_group;245.49;2023-09-28
7abbc1e90162;padberg_group;423.29;2023-09-28
77df3d29ab34;padberg_group;141.89;2023-09-28
170dff679317;padberg_group;374.6;2023-09-28
4c17ee2f7640;padberg_group;297.92;2023-09-28
c2cf99d4550a;padberg_group;475.5;2023-09-28
90c9df70dbed;padberg_group;435.33;2023-09-28
1708e1d35d3e;padberg_group;193.23;2023-09-28
c6c566ee785f;padberg_group;330.68;2023-09-28
887b21bddd84;padberg_group;369.05;2023-09-28
5525164ccf61;padberg_group;65.33;2023-09-28
99ead44049d8;padberg_group;273.09;2023-09-28
06f8e58c14d1;padberg_group;447.5;2023-09-28
0994b0692566;padberg_group;313.36;2023-09-28
91f41ce394f7;padberg_group;460.57;2023-09-28
460f4092ce10;padberg_group;260.58;2023-09-28
5bfbe08daf19;padberg_group;280.19;2023-09-28
4c6d28b22a63;padberg_group;179.01;2023-09-28
31f068148650;padberg_group;316.02;2023-09-28
8622dfba3f9f;padberg_group;186.42;2023-09-28
f098b454ba63;padberg_group;45.2;2023-09-28
50d617a2ddc6;padberg_group;343.98;2023-09-28
51d394317325;padberg_group;421.89;2023-09-28
444e31add97c;padberg_group;458.2;2023-09-28
aaa66ed38bc1;padberg_group;303.44;2023-09-28
c12f7be7d633;padberg_group;303.01;2023-09-28
f34dddc938a2;padberg_group;228.99;2023-09-28
6a37036003cd;padberg_group;104.27;2023-09-28
6be70d54037a;padberg_group;358.65;2023-09-28
